rProduct_code,rProduct_listName,rClass_Price,rClass_Price_GDDesc,rUnit_code,rUnit_listName,sEffective_date_p,rGross_price,rProd_dis1,rProd_dis2,rProd_dis3,rPromotion_flag,sReversal_date,rPromotion_dis,rBonus_discount,rBonus_flag,rNet_price_dis,rFree_stock,rFree_stock_unit,rFor_order,rNet_price_free,rMin_order,rMax_order,rPacking_size,rPackaging_descript,rCurrency
23008636,เครื่องในผ่า 2 KG,BKK1W1,,10,แพ็ค,26/05/2565,132.5,,,,,,,,B,132.5,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23008717,โครงตัดคอ 5 KG,BKK1W1,,10,แพ็ค,7/5/2565,140,,,,,,,,B,140,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23008717,โครงตัดคอ 5 KG,BKK1W1,,6,ก.ก.,7/5/2565,28,,,,,,,,B,28,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23008743,ตับ 2 KG.,BKK1W1,,10,แพ็ค,23/05/2565,180.5,,,,,,,,B,180.5,,,,,1,99999,1,2ก.ก./1แพ็ค,
23008743,ตับ 2 KG.,BKK1W1,,6,ก.ก.,23/05/2565,90.25,,,,,,,,B,90.25,,,,,1,99999,1,2ก.ก./1แพ็ค,
23008768,ตับไก่ 315 G,BKK1W1,,65,ถาด,23/05/2565,35,,,,,,,,B,35,,,,,1,99999,1,1 กล่อง = 315 กรัม,
23008844,น่องไก่ 315 G,BKK1W1,,65,ถาด,5/5/2565,27,,,,,,,,B,27,,,,,1,99999,1,315 กรัม/ถาด,
23008941,ปลายปีก 2 KG,BKK1W1,,10,แพ็ค,17/03/2565,77,,,,,,,,B,77,,,,,1,99999,1,2 กก./ถุง,
23008941,ปลายปีก 2 KG,BKK1W1,,6,ก.ก.,17/03/2565,38.5,,,,,,,,B,38.5,,,,,1,99999,1,2 กก./ถุง,
23008994,ปีกกลางไก่ 315 G,BKK1W1,,65,ถาด,26/03/2565,44.25,,,,,,,,B,44.25,,,,,1,99999,1,1 กล่อง = 315 กรัม,
23008996,ปีกกลางไก่ผ่า ตราซีพี 1000 ก.,BKK1W1,,10,แพ็ค,26/05/2565,131.5,,,,,,,,B,131.5,,,,,1,99999,1,1 ซอง / 1 ก.ก.,
23008997,ปีกกลางไก่ผ่า15-25G(2KG),BKK1W1,,6,ก.ก.,26/05/2565,134.5,,,,,,,,B,134.5,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23008997,ปีกกลางไก่ผ่า15-25G(2KG),BKK1W1,,10,แพ็ค,26/05/2565,269,,,,,,,,B,269,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23009027,ปีกเต็มไก่ 5 KG,BKK1W1,,10,แพ็ค,26/03/2565,361.25,,,,,,,,B,361.25,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23009027,ปีกเต็มไก่ 5 KG,BKK1W1,,6,ก.ก.,26/03/2565,72.25,,,,,,,,B,72.25,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23009050,ปีกเต็มไก่ 335 G,BKK1W1,,6,ก.ก.,26/03/2565,10.09,,,,,,,,B,10.09,,,,,1,99999,1,1 ถาด = 335 กรัม,
23009050,ปีกเต็มไก่ 335 G,BKK1W1,,65,ถาด,26/03/2565,30,,,,,,,,B,30,,,,,1,99999,1,1 ถาด = 335 กรัม,
23009072,ปีกบน 2 KG.  (F),BKK1W1,,5,กล่อง,23/05/2565,729,,,,,,,,B,729,,,,,1,99999,1,2กก./แพ็ค,
23009072,ปีกบน 2 KG.  (F),BKK1W1,,6,ก.ก.,23/05/2565,60.75,,,,,,,,B,60.75,,,,,1,99999,1,2กก./แพ็ค,
23009072,ปีกบน 2 KG.  (F),BKK1W1,,10,แพ็ค,23/05/2565,121.5,,,,,,,,B,121.5,,,,,1,99999,1,2กก./แพ็ค,
23009338,เศษ SBL STD 5 KG(F),BKK1W1,,6,ก.ก.,5/5/2565,80,,,,,,,,B,80,,,,,1,99999,1,1 กล่อง = 2 แพ็ค,
23009338,เศษ SBL STD 5 KG(F),BKK1W1,,5,กล่อง,5/5/2565,800,,,,,,,,B,800,,,,,1,99999,1,1 กล่อง = 2 แพ็ค,
23009338,เศษ SBL STD 5 KG(F),BKK1W1,,10,แพ็ค,5/5/2565,400,,,,,,,,B,400,,,,,1,99999,1,1 กล่อง = 2 แพ็ค,
23009478,สะโพกไก่ 315 G,BKK1W1,,65,ถาด,5/5/2565,28.25,,,,,,,,B,28.25,,,,,1,99999,1,315กรัม/ถาด,
23009537,หนังไก่ 2 KG,BKK1W1,,6,ก.ก.,11/4/2565,59,,,,,,,,B,59,,,,,1,99999,1,2 กก./แพ็ค,
23009537,หนังไก่ 2 KG,BKK1W1,,10,แพ็ค,11/4/2565,118,,,,,,,,B,118,,,,,1,99999,1,2 กก./แพ็ค,
23009595,หัวใจ 2 KG(F),BKK1W1,,5,กล่อง,23/05/2565,579,,,,,,,,B,579,,,,,1,99999,1,2 ก.ก./แพ็ค,
23009595,หัวใจ 2 KG(F),BKK1W1,,10,แพ็ค,23/05/2565,96.5,,,,,,,,B,96.5,,,,,1,99999,1,2 ก.ก./แพ็ค,
23009595,หัวใจ 2 KG(F),BKK1W1,,6,ก.ก.,23/05/2565,48.25,,,,,,,,B,48.25,,,,,1,99999,1,2 ก.ก./แพ็ค,
23010000,ไก่ไหว้เจ้าต้ม,BKK1W1,,16,ตัว,18/03/2565,211,,,,,,,,B,211,,,,,1,99999,1,1 ตัว,
23010386,อกเป็ด 2 KG,BKK1W1,,10,แพ็ค,1/4/2565,388,,,,,,,,B,388,,,,,1,99999,1,,
23010386,อกเป็ด 2 KG,BKK1W1,,6,ก.ก.,1/4/2565,194,,,,,,,,B,194,,,,,1,99999,1,,
23010387,BB เป็ด (2),BKK1W1,,6,ก.ก.,9/4/2565,192,,,,,,,,B,192,,,,,1,99999,1,2กก./ซอง,
23010387,BB เป็ด (2),BKK1W1,,10,แพ็ค,9/4/2565,384,,,,,,,,B,384,,,,,1,99999,1,2กก./ซอง,
23010699,VF4002D:BIL เป็ด 2 KG,BKK1W1,,10,แพ็ค,19/05/2565,252,,,,,,,,B,252,,,,,1,99999,1,,
23010699,VF4002D:BIL เป็ด 2 KG,BKK1W1,,6,ก.ก.,19/05/2565,126,,,,,,,,B,126,,,,,1,99999,1,,
23010700,VF4003D:BIL เป็ด 2 KG(F),BKK1W1,,10,แพ็ค,19/05/2565,258,,,,,,,,B,258,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23010700,VF4003D:BIL เป็ด 2 KG(F),BKK1W1,,5,กล่อง,19/05/2565,1548,,,,,,,,B,1548,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23010700,VF4003D:BIL เป็ด 2 KG(F),BKK1W1,,6,ก.ก.,19/05/2565,129,,,,,,,,B,129,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23010702,BILเป็ด(#2)200-250G 2KG,BKK1W1,,6,ก.ก.,19/05/2565,123,,,,,,,,B,123,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23010702,BILเป็ด(#2)200-250G 2KG,BKK1W1,,10,แพ็ค,19/05/2565,246,,,,,,,,B,246,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23010703,BILเป็ด(#2)251-300G 2KG,BKK1W1,,6,ก.ก.,19/05/2565,123,,,,,,,,B,123,,,,,1,99999,1,1 แพ็ค = 2 ก.ก.,
23010703,BILเป็ด(#2)251-300G 2KG,BKK1W1,,10,แพ็ค,19/05/2565,246,,,,,,,,B,246,,,,,1,99999,1,1 แพ็ค = 2 ก.ก.,
23010737,BILเป็ด(#2)251-300G 2KG(F),BKK1W1,,5,กล่อง,19/05/2565,1500,,,,,,,,B,1500,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23010737,BILเป็ด(#2)251-300G 2KG(F),BKK1W1,,10,แพ็ค,19/05/2565,250,,,,,,,,B,250,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23010737,BILเป็ด(#2)251-300G 2KG(F),BKK1W1,,6,ก.ก.,19/05/2565,125,,,,,,,,B,125,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011291,กระดูกขาเป็ด 10 KG,BKK1W1,,10,แพ็ค,18/04/2565,35,,,,,,,,B,35,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011291,กระดูกขาเป็ด 10 KG,BKK1W1,,6,ก.ก.,18/04/2565,3.5,,,,,,,,B,3.5,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011295,กระดูกปีกเป็ด 10 KG,BKK1W1,,6,ก.ก.,1/4/2565,5.25,,,,,,,,B,5.25,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011295,กระดูกปีกเป็ด 10 KG,BKK1W1,,10,แพ็ค,1/4/2565,52.5,,,,,,,,B,52.5,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011298,กึ๋นเป็ดผ่า 2 กก.,BKK1W1,,6,ก.ก.,1/4/2565,49,,,,,,,,B,49,,,,,1,99999,1,2 ก.ก./ถุง,
23011298,กึ๋นเป็ดผ่า 2 กก.,BKK1W1,,10,แพ็ค,1/4/2565,98,,,,,,,,B,98,,,,,1,99999,1,2 ก.ก./ถุง,
23011308,กึ๋นเป็ด#4,BKK1W1,,6,ก.ก.,1/4/2565,49,,,,,,,,B,49,,,,,1,99999,1,กึ๋นเป็ด#4,
23011318,หลอดอาหารเป็ดคัด 5 KG,BKK1W1,,6,ก.ก.,19/05/2565,26,,,,,,,,B,26,,,,,1,99999,1,,
23011318,หลอดอาหารเป็ดคัด 5 KG,BKK1W1,,10,แพ็ค,19/05/2565,130,,,,,,,,B,130,,,,,1,99999,1,,
23011319,ขาเป็ด(1)-CP.FOOD,BKK1W1,,10,แพ็ค,12/5/2565,185,,,,,,,,B,185,,,,,1,99999,1,แพ็ค / 5 ก.ก.,
23011319,ขาเป็ด(1)-CP.FOOD,BKK1W1,,6,ก.ก.,12/5/2565,37,,,,,,,,B,37,,,,,1,99999,1,แพ็ค / 5 ก.ก.,
23011327,ไข่เป็ดแก่(10 ฟอง),BKK1W1,,45,ฟอง,1/4/2565,0.65,,,,,,,,B,0.65,,,,,1,99999,1,1 แพ็ค = 10 ฟอง,
23011328,ไข่ดันเป็ด 5 KG,BKK1W1,,6,ก.ก.,1/4/2565,31,,,,,,,,B,31,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011328,ไข่ดันเป็ด 5 KG,BKK1W1,,10,แพ็ค,1/4/2565,155,,,,,,,,B,155,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011329,ไข่อ่อนเป็ด 5 KG,BKK1W1,,6,ก.ก.,1/4/2565,65,,,,,,,,B,65,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011329,ไข่อ่อนเป็ด 5 KG,BKK1W1,,10,แพ็ค,1/4/2565,325,,,,,,,,B,325,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011331,คอติดหัวเป็ด 10KG,BKK1W1,,10,แพ็ค,1/4/2565,290,,,,,,,,B,290,,,,,1,99999,1,,
23011331,คอติดหัวเป็ด 10KG,BKK1W1,,6,ก.ก.,1/4/2565,29,,,,,,,,B,29,,,,,1,99999,1,,
23011333,คอเป็ดติดหัวเกรด 1 (F),BKK1W1,,10,แพ็ค,12/5/2565,290,,,,,,,,B,290,,,,,1,99999,1,1 แพ็ค : 10 ก.ก.,
23011333,คอเป็ดติดหัวเกรด 1 (F),BKK1W1,,6,ก.ก.,12/5/2565,29,,,,,,,,B,29,,,,,1,99999,1,1 แพ็ค : 10 ก.ก.,
23011344,คอลอกหนังเป็ด10KG,BKK1W1,,6,ก.ก.,1/4/2565,24,,,,,,,,B,24,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011344,คอลอกหนังเป็ด10KG,BKK1W1,,10,แพ็ค,1/4/2565,240,,,,,,,,B,240,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011358,เครื่องในเป็ดผ่า 2  กก.,BKK1W1,,6,ก.ก.,28/04/2565,59,,,,,,,,B,59,,,,,1,99999,1,,
23011358,เครื่องในเป็ดผ่า 2  กก.,BKK1W1,,10,แพ็ค,28/04/2565,118,,,,,,,,B,118,,,,,1,99999,1,,
23011363,เครื่องในเป็ดผ่า (F) 2 กก.,BKK1W1,,5,กล่อง,12/4/2565,744,,,,,,,,B,744,,,,,1,99999,1,,
23011363,เครื่องในเป็ดผ่า (F) 2 กก.,BKK1W1,,10,แพ็ค,12/4/2565,124,,,,,,,,B,124,,,,,1,99999,1,,
23011363,เครื่องในเป็ดผ่า (F) 2 กก.,BKK1W1,,6,ก.ก.,12/4/2565,62,,,,,,,,B,62,,,,,1,99999,1,,
23011370,เครื่องในผ่า(ชุด),BKK1W1,,10,แพ็ค,12/4/2565,10.59,,,,,,,,B,10.59,,,,,1,99999,1,30ชุด/ถุง = 5กก.,
23011370,เครื่องในผ่า(ชุด),BKK1W1,,6,ก.ก.,12/4/2565,61,,,,,,,,B,61,,,,,1,99999,1,30ชุด/ถุง = 5กก.,
23011371,เครื่องในเป็ดผ่า(ชุด)(F),BKK1W1,,6,ก.ก.,12/4/2565,63,,,,,,,,B,63,,,,,1,99999,1,,
23011371,เครื่องในเป็ดผ่า(ชุด)(F),BKK1W1,,5,กล่อง,12/4/2565,642.65,,,,,,,,B,642.65,,,,,1,99999,1,,
23011371,เครื่องในเป็ดผ่า(ชุด)(F),BKK1W1,,10,แพ็ค,12/4/2565,10.84,,,,,,,,B,10.84,,,,,1,99999,1,,
23011378,โครงเป็ด,BKK1W1,,6,ก.ก.,12/5/2565,20,,,,,,,,B,20,,,,,1,99999,1,แพ็ค / 10 ก.ก.,
23011378,โครงเป็ด,BKK1W1,,10,แพ็ค,12/5/2565,200,,,,,,,,B,200,,,,,1,99999,1,แพ็ค / 10 ก.ก.,
23011379,โครงเป็ด#4,BKK1W1,,6,ก.ก.,12/5/2565,20,,,,,,,,B,20,,,,,1,99999,1,โครงเป็ด#4,
23011382,ต่อมเหม็นบั้นท้ายเป็ด 10 KG,BKK1W1,,6,ก.ก.,26/05/2565,3,,,,,,,,B,3,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011382,ต่อมเหม็นบั้นท้ายเป็ด 10 KG,BKK1W1,,10,แพ็ค,26/05/2565,30,,,,,,,,B,30,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011391,ตับเป็ด#5 (ห้ามบริโภค),BKK1W1,,6,ก.ก.,2/4/2565,5.5,,,,,,,,B,5.5,,,,,1,99999,1,ตับเป็ด#5,
23011403,น่องสะโพกเป็ดพิเศษ 2 KG (สด),BKK1W1,,10,แพ็ค,1/4/2565,270,,,,,,,,B,270,,,,,1,99999,1,2กก./แพ็ค,
23011403,น่องสะโพกเป็ดพิเศษ 2 KG (สด),BKK1W1,,6,ก.ก.,1/4/2565,135,,,,,,,,B,135,,,,,1,99999,1,2กก./แพ็ค,
23011426,เนื้อติดปากล่าง,BKK1W1,,10,แพ็ค,1/4/2565,240,,,,,,,,B,240,,,,,1,99999,1,1 แพ็ค : 2 ก.ก.,
23011426,เนื้อติดปากล่าง,BKK1W1,,6,ก.ก.,1/4/2565,120,,,,,,,,B,120,,,,,1,99999,1,1 แพ็ค : 2 ก.ก.,
23011447,บั้นท้ายเป็ด 2 กก.,BKK1W1,,6,ก.ก.,1/4/2565,65,,,,,,,,B,65,,,,,1,99999,1,,
23011447,บั้นท้ายเป็ด 2 กก.,BKK1W1,,10,แพ็ค,1/4/2565,130,,,,,,,,B,130,,,,,1,99999,1,,
23011449,บั้นท้ายเป็ด#4,BKK1W1,,6,ก.ก.,1/4/2565,68,,,,,,,,B,68,,,,,1,99999,1,บั้นท้ายเป็ด#4,
23011457,ปอดเป็ด 10 KG,BKK1W1,,10,แพ็ค,26/05/2565,25,,,,,,,,B,25,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011457,ปอดเป็ด 10 KG,BKK1W1,,6,ก.ก.,26/05/2565,2.5,,,,,,,,B,2.5,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011463,ปีกเต็มเป็ด (1),BKK1W1,,6,ก.ก.,2/4/2565,68,,,,,,,,B,68,,,,,1,99999,1,แพ็ค / 1ก.ก.,
23011463,ปีกเต็มเป็ด (1),BKK1W1,,10,แพ็ค,2/4/2565,136,,,,,,,,B,136,,,,,1,99999,1,แพ็ค / 1ก.ก.,
23011476,ปีกบนเป็ด  #1   2 kg,BKK1W1,,10,แพ็ค,26/05/2565,142,,,,,,,,B,142,,,,,1,99999,1,2กก./แพ็ค,
23011476,ปีกบนเป็ด  #1   2 kg,BKK1W1,,6,ก.ก.,26/05/2565,71,,,,,,,,B,71,,,,,1,99999,1,2กก./แพ็ค,
23011492,ปีกปลายเป็ด#1  2 KG,BKK1W1,,10,แพ็ค,26/05/2565,68,,,,,,,,B,68,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23011492,ปีกปลายเป็ด#1  2 KG,BKK1W1,,6,ก.ก.,26/05/2565,34,,,,,,,,B,34,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23011493,ปีกปลายเป็ด#2  5 KG,BKK1W1,,6,ก.ก.,26/05/2565,33,,,,,,,,B,33,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011493,ปีกปลายเป็ด#2  5 KG,BKK1W1,,10,แพ็ค,26/05/2565,165,,,,,,,,B,165,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011502,ปีกปลายเป็ดช้ำแดงบวม#3 10 KG,BKK1W1,,6,ก.ก.,1/4/2565,17.25,,,,,,,,B,17.25,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011502,ปีกปลายเป็ดช้ำแดงบวม#3 10 KG,BKK1W1,,10,แพ็ค,1/4/2565,172.5,,,,,,,,B,172.5,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011509,เป็ดA1R1 L,BKK1W1,,10,แพ็ค,12/4/2565,218.5,,,,,,,,B,218.5,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011509,เป็ดA1R1 L,BKK1W1,,18,ถุง,12/4/2565,1092,,,,,,,,B,1092,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011509,เป็ดA1R1 L,BKK1W1,,6,ก.ก.,12/4/2565,84,,,,,,,,B,84,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011510,เป็ดA1R1 M,BKK1W1,,10,แพ็ค,12/4/2565,201.75,,,,,,,,B,201.75,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011510,เป็ดA1R1 M,BKK1W1,,18,ถุง,12/4/2565,1008,,,,,,,,B,1008,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011510,เป็ดA1R1 M,BKK1W1,,6,ก.ก.,12/4/2565,84,,,,,,,,B,84,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011513,เป็ดA1R1  S,BKK1W1,,10,แพ็ค,12/4/2565,185,,,,,,,,B,185,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011513,เป็ดA1R1  S,BKK1W1,,18,ถุง,12/4/2565,924,,,,,,,,B,924,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011513,เป็ดA1R1  S,BKK1W1,,6,ก.ก.,12/4/2565,84,,,,,,,,B,84,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011538,เป็ดแก่ F (ตัวเมีย),BKK1W1,,5,กล่อง,26/05/2565,1566,,,,,,,,B,1566,,,,,1,99999,1,,
23011538,เป็ดแก่ F (ตัวเมีย),BKK1W1,,10,แพ็ค,26/05/2565,261,,,,,,,,B,261,,,,,1,99999,1,,
23011538,เป็ดแก่ F (ตัวเมีย),BKK1W1,,6,ก.ก.,26/05/2565,65.25,,,,,,,,B,65.25,,,,,1,99999,1,,
23011681,เป็ดลอ.M เกรด1,BKK1W1,,10,แพ็ค,1/4/2565,208.05,,,,,,,,B,208.05,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011681,เป็ดลอ.M เกรด1,BKK1W1,,18,ถุง,1/4/2565,1040,,,,,,,,B,1040,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011681,เป็ดลอ.M เกรด1,BKK1W1,,6,ก.ก.,1/4/2565,80,,,,,,,,B,80,,,,,1,99999,1,1 ถุง = 5 แพ็ค,
23011690,เป็ดลอ.XL เกรด1(F),BKK1W1,,10,แพ็ค,1/4/2565,231,,,,,,,,B,231,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011690,เป็ดลอ.XL เกรด1(F),BKK1W1,,5,กล่อง,1/4/2565,1386,,,,,,,,B,1386,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011690,เป็ดลอ.XL เกรด1(F),BKK1W1,,6,ก.ก.,1/4/2565,77,,,,,,,,B,77,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011700,เป็ดสดไม่ล้วง2XL เกรด1,BKK1W1,,16,ตัว,1/4/2565,237,,,,,,,,B,237,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011700,เป็ดสดไม่ล้วง2XL เกรด1,BKK1W1,,18,ถุง,1/4/2565,1185,,,,,,,,B,1185,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011700,เป็ดสดไม่ล้วง2XL เกรด1,BKK1W1,,6,ก.ก.,1/4/2565,79,,,,,,,,B,79,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011708,เป็ดสดไม่ล้วง(2) XL,BKK1W1,,16,ตัว,1/4/2565,221.35,,,,,,,,B,221.35,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011708,เป็ดสดไม่ล้วง(2) XL,BKK1W1,,18,ถุง,1/4/2565,1106,,,,,,,,B,1106,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011708,เป็ดสดไม่ล้วง(2) XL,BKK1W1,,6,ก.ก.,1/4/2565,79,,,,,,,,B,79,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011709,เป็ดสดไม่ล้วง2L,BKK1W1,,16,ตัว,1/4/2565,205.45,,,,,,,,B,205.45,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011709,เป็ดสดไม่ล้วง2L,BKK1W1,,18,ถุง,1/4/2565,1027,,,,,,,,B,1027,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011709,เป็ดสดไม่ล้วง2L,BKK1W1,,6,ก.ก.,1/4/2565,79,,,,,,,,B,79,,,,,1,99999,1,แพ็ค / 1 ตัว,
23011716,มันล้วนเป็ด,BKK1W1,,10,แพ็ค,24/05/2565,260,,,,,,,,B,260,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011716,มันล้วนเป็ด,BKK1W1,,6,ก.ก.,24/05/2565,26,,,,,,,,B,26,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011719,หนังBBเป็ด 10 KG(F),BKK1W1,,6,ก.ก.,1/4/2565,51,,,,,,,,B,51,,,,,1,99999,1,10 ก.ก./กล่อง,
23011719,หนังBBเป็ด 10 KG(F),BKK1W1,,10,แพ็ค,1/4/2565,510,,,,,,,,B,510,,,,,1,99999,1,10 ก.ก./กล่อง,
23011720,มันหนังเป็ด BB 1 กก.,BKK1W1,,10,แพ็ค,1/4/2565,510,,,,,,,,B,510,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011720,มันหนังเป็ด BB 1 กก.,BKK1W1,,6,ก.ก.,1/4/2565,51,,,,,,,,B,51,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011726,รังไข่เป็ด 5 KG,BKK1W1,,10,แพ็ค,1/4/2565,230,,,,,,,,B,230,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011726,รังไข่เป็ด 5 KG,BKK1W1,,6,ก.ก.,1/4/2565,46,,,,,,,,B,46,,,,,1,99999,1,1 แพ็ค = 5 กิโลกรัม,
23011728,ลิ้นล้วนเป็ด,BKK1W1,,10,แพ็ค,1/4/2565,610,,,,,,,,B,610,,,,,1,99999,1,แพ็ค / 1ก.ก.,
23011728,ลิ้นล้วนเป็ด,BKK1W1,,6,ก.ก.,1/4/2565,610,,,,,,,,B,610,,,,,1,99999,1,แพ็ค / 1ก.ก.,
23011731,ลิ้นล้วนเป็ด(F),BKK1W1,,6,ก.ก.,1/4/2565,610,,,,,,,,B,610,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011731,ลิ้นล้วนเป็ด(F),BKK1W1,,10,แพ็ค,1/4/2565,610,,,,,,,,B,610,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011731,ลิ้นล้วนเป็ด(F),BKK1W1,,5,กล่อง,1/4/2565,6100,,,,,,,,B,6100,,,,,1,99999,1,แพ็ค / 1 ก.ก.,
23011736,เศษเนื้อBLเป็ด 2 KG,BKK1W1,,6,ก.ก.,20/05/2565,127,,,,,,,,B,127,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23011736,เศษเนื้อBLเป็ด 2 KG,BKK1W1,,10,แพ็ค,20/05/2565,254,,,,,,,,B,254,,,,,1,99999,1,1 แพ็ค = 2 กิโลกรัม,
23011737,เศษเนื้อBLเป็ด 2 KG(F),BKK1W1,,6,ก.ก.,20/05/2565,137,,,,,,,,B,137,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011737,เศษเนื้อBLเป็ด 2 KG(F),BKK1W1,,10,แพ็ค,20/05/2565,274,,,,,,,,B,274,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011737,เศษเนื้อBLเป็ด 2 KG(F),BKK1W1,,5,กล่อง,20/05/2565,1644,,,,,,,,B,1644,,,,,1,99999,1,1 กล่อง = 6 แพ็ค,
23011751,เศษกึ๋นเป็ด 10 KG,BKK1W1,,10,แพ็ค,26/05/2565,40,,,,,,,,B,40,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011751,เศษกึ๋นเป็ด 10 KG,BKK1W1,,6,ก.ก.,26/05/2565,4,,,,,,,,B,4,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011753,เศษคอเป็ด 10 KG,BKK1W1,,6,ก.ก.,1/4/2565,4.5,,,,,,,,B,4.5,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011753,เศษคอเป็ด 10 KG,BKK1W1,,10,แพ็ค,1/4/2565,45,,,,,,,,B,45,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011755,เศษโครงเป็ด 10 KG,BKK1W1,,6,ก.ก.,1/4/2565,6,,,,,,,,B,6,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011755,เศษโครงเป็ด 10 KG,BKK1W1,,10,แพ็ค,1/4/2565,60,,,,,,,,B,60,,,,,1,99999,1,1 แพ็ค = 10 กิโลกรัม,
23011758,VF8065D:เศษตับเป็ด 5 KG,BKK1W1,,10,แพ็ค,28/04/2565,195,,,,,,,,B,195,,,,,1,99999,1,1 แพ็ค = 5 ก.ก.,
23011758,VF8065D:เศษตับเป็ด 5 KG,BKK1W1,,6,ก.ก.,28/04/2565,39,,,,,,,,B,39,,,,,1,99999,1,1 แพ็ค = 5 ก.ก.,
23011771,เนื้อเป็ดบด 1 KG,BKK1W1,,10,แพ็ค,12/5/2565,133,,,,,,,,B,133,,,,,1,99999,1,1 แพ็ค = 1 กิโลกรัม,
23011771,เนื้อเป็ดบด 1 KG,BKK1W1,,6,ก.ก.,12/5/2565,133,,,,,,,,B,133,,,,,1,99999,1,1 แพ็ค = 1 กิโลกรัม,
