"","Product_code","PriceperKg","d1","week_num"
"33463","51053958",262,2022-04-22,"16"
"33464","51053958",262,2022-04-23,"16"
"33465","51053958",263,2022-04-25,"17"
"33466","51053958",273,2022-04-26,"17"
"33467","51053958",268,2022-04-27,"17"
"33468","51053958",268,2022-04-28,"17"
"33469","51053958",263,2022-04-29,"17"
"33470","51053958",263,2022-04-30,"17"
"33471","51053958",262,2022-05-02,"18"
"33472","51053958",263,2022-05-03,"18"
"33473","51053958",263,2022-05-04,"18"
"33474","51053958",263,2022-05-05,"18"
"33475","51053958",263,2022-05-06,"18"
"33476","51053959",224,2022-01-03,"01"
"33477","51053959",224,2022-01-04,"01"
"33478","51053959",224,2022-01-05,"01"
"33479","51053959",227,2022-01-06,"01"
"33480","51053959",239,2022-01-07,"01"
"33481","51053959",239,2022-01-08,"01"
"33482","51053959",249,2022-01-10,"02"
"33483","51053959",249,2022-01-11,"02"
"33484","51053959",249,2022-01-12,"02"
"33485","51053959",244,2022-01-13,"02"
"33486","51053959",244,2022-01-14,"02"
"33487","51053959",244,2022-01-15,"02"
"33488","51053959",249,2022-01-17,"03"
"33489","51053959",239,2022-01-18,"03"
"33490","51053959",239,2022-01-19,"03"
"33491","51053959",239,2022-01-20,"03"
"33492","51053959",244,2022-01-21,"03"
"33493","51053959",240,2022-01-22,"03"
"33494","51053959",242,2022-01-24,"04"
"33495","51053959",249,2022-01-25,"04"
"33496","51053959",239,2022-01-26,"04"
"33497","51053959",235,2022-01-27,"04"
"33498","51053959",235,2022-01-28,"04"
"33499","51053959",235,2022-01-29,"04"
"33500","51053959",244,2022-01-31,"05"
"33501","51053959",244,2022-02-01,"05"
"33502","51053959",240,2022-02-02,"05"
"33503","51053959",245,2022-02-03,"05"
"33504","51053959",245,2022-02-04,"05"
"33505","51053959",245,2022-02-05,"05"
"33506","51053959",245,2022-02-07,"06"
"33507","51053959",245,2022-02-08,"06"
"33508","51053959",274,2022-02-09,"06"
"33509","51053959",244,2022-02-10,"06"
"33510","51053959",241,2022-02-11,"06"
"33511","51053959",241,2022-02-12,"06"
"33512","51053959",241,2022-02-14,"07"
"33513","51053959",229,2022-02-15,"07"
"33514","51053959",229,2022-02-16,"07"
"33515","51053959",229,2022-02-17,"07"
"33516","51053959",224,2022-02-18,"07"
"33517","51053959",224,2022-02-19,"07"
"33518","51053959",224,2022-02-21,"08"
"33519","51053959",235,2022-02-22,"08"
"33520","51053959",229,2022-02-23,"08"
"33521","51053959",229,2022-02-24,"08"
"33522","51053959",229,2022-02-25,"08"
"33523","51053959",229,2022-02-26,"08"
"33524","51053959",224,2022-02-28,"09"
"33525","51053959",224,2022-03-01,"09"
"33526","51053959",221,2022-03-02,"09"
"33527","51053959",221,2022-03-03,"09"
"33528","51053959",220,2022-03-04,"09"
"33529","51053959",220,2022-03-05,"09"
"33530","51053959",215,2022-03-07,"10"
"33531","51053959",215,2022-03-08,"10"
"33532","51053959",198,2022-03-09,"10"
"33533","51053959",215,2022-03-10,"10"
"33534","51053959",210,2022-03-11,"10"
"33535","51053959",210,2022-03-12,"10"
"33536","51053959",210,2022-03-14,"11"
"33537","51053959",210,2022-03-15,"11"
"33538","51053959",210,2022-03-16,"11"
"33539","51053959",209,2022-03-17,"11"
"33540","51053959",210,2022-03-18,"11"
"33541","51053959",209,2022-03-19,"11"
"33542","51053959",212,2022-03-21,"12"
"33543","51053959",212,2022-03-22,"12"
"33544","51053959",213,2022-03-23,"12"
"33545","51053959",213,2022-03-24,"12"
"33546","51053959",213,2022-03-25,"12"
"33547","51053959",213,2022-03-26,"12"
"33548","51053959",204,2022-03-30,"13"
"33549","51053959",204,2022-03-31,"13"
"33550","51053959",204,2022-04-01,"13"
"33551","51053959",206,2022-04-02,"13"
"33552","51053959",199,2022-04-04,"14"
"33553","51053959",196,2022-04-05,"14"
"33554","51053959",187,2022-04-06,"14"
"33555","51053959",191,2022-04-07,"14"
"33556","51053959",191,2022-04-08,"14"
"33557","51053959",191,2022-04-09,"14"
"33558","51053959",196,2022-04-12,"15"
"33559","51053959",196,2022-04-16,"15"
"33560","51053959",198,2022-04-18,"16"
"33561","51053959",198,2022-04-19,"16"
"33562","51053959",193,2022-04-20,"16"
"33563","51053959",190,2022-04-21,"16"
"33564","51053959",190,2022-04-22,"16"
"33565","51053959",190,2022-04-23,"16"
"33566","51053959",189,2022-04-25,"17"
"33567","51053959",189,2022-04-26,"17"
"33568","51053959",189,2022-04-27,"17"
"33569","51053959",189,2022-04-28,"17"
"33570","51053959",189,2022-04-29,"17"
"33571","51053959",189,2022-04-30,"17"
"33572","51053959",190,2022-05-02,"18"
"33573","51053959",191,2022-05-03,"18"
"33574","51053959",191,2022-05-04,"18"
"33575","51053959",191,2022-05-05,"18"
"33576","51053959",191,2022-05-06,"18"
"33577","51053960",274,2022-01-03,"01"
"33578","51053960",278,2022-01-04,"01"
"33579","51053960",278,2022-01-05,"01"
"33580","51053960",278,2022-01-06,"01"
"33581","51053960",283,2022-01-07,"01"
"33582","51053960",283,2022-01-08,"01"
"33583","51053960",298,2022-01-10,"02"
"33584","51053960",289,2022-01-11,"02"
"33585","51053960",289,2022-01-12,"02"
"33586","51053960",283,2022-01-13,"02"
"33587","51053960",278,2022-01-14,"02"
"33588","51053960",278,2022-01-15,"02"
"33589","51053960",287,2022-01-17,"03"
"33590","51053960",285,2022-01-18,"03"
"33591","51053960",278,2022-01-19,"03"
"33592","51053960",283,2022-01-20,"03"
"33593","51053960",289,2022-01-21,"03"
"33594","51053960",285,2022-01-22,"03"
"33595","51053960",285,2022-01-24,"04"
"33596","51053960",285,2022-01-25,"04"
"33597","51053960",274,2022-01-26,"04"
"33598","51053960",274,2022-01-27,"04"
"33599","51053960",275,2022-01-28,"04"
"33600","51053960",279,2022-01-29,"04"
"33601","51053960",280,2022-01-31,"05"
"33602","51053960",280,2022-02-01,"05"
"33603","51053960",277,2022-02-02,"05"
"33604","51053960",280,2022-02-03,"05"
"33605","51053960",280,2022-02-04,"05"
"33606","51053960",275,2022-02-05,"05"
"33607","51053960",280,2022-02-07,"06"
"33608","51053960",280,2022-02-08,"06"
"33609","51053960",297,2022-02-09,"06"
"33610","51053960",275,2022-02-10,"06"
"33611","51053960",270,2022-02-11,"06"
"33612","51053960",270,2022-02-12,"06"
"33613","51053960",265,2022-02-14,"07"
"33614","51053960",265,2022-02-15,"07"
"33615","51053960",265,2022-02-16,"07"
"33616","51053960",261,2022-02-17,"07"
"33617","51053960",255,2022-02-18,"07"
"33618","51053960",255,2022-02-19,"07"
"33619","51053960",255,2022-02-21,"08"
"33620","51053960",255,2022-02-22,"08"
"33621","51053960",255,2022-02-23,"08"
"33622","51053960",255,2022-02-24,"08"
"33623","51053960",255,2022-02-25,"08"
"33624","51053960",255,2022-02-26,"08"
"33625","51053960",255,2022-02-28,"09"
"33626","51053960",255,2022-03-01,"09"
"33627","51053960",250,2022-03-02,"09"
"33628","51053960",250,2022-03-03,"09"
"33629","51053960",243,2022-03-04,"09"
"33630","51053960",243,2022-03-05,"09"
"33631","51053960",243,2022-03-07,"10"
"33632","51053960",243,2022-03-08,"10"
"33633","51053960",240,2022-03-09,"10"
"33634","51053960",243,2022-03-10,"10"
"33635","51053960",239,2022-03-11,"10"
"33636","51053960",243,2022-03-12,"10"
"33637","51053960",243,2022-03-14,"11"
"33638","51053960",248,2022-03-15,"11"
"33639","51053960",248,2022-03-16,"11"
"33640","51053960",247,2022-03-17,"11"
"33641","51053960",243,2022-03-18,"11"
"33642","51053960",242,2022-03-19,"11"
"33643","51053960",242,2022-03-21,"12"
"33644","51053960",242,2022-03-22,"12"
"33645","51053960",250,2022-03-23,"12"
"33646","51053960",250,2022-03-24,"12"
"33647","51053960",250,2022-03-25,"12"
"33648","51053960",250,2022-03-26,"12"
"33649","51053960",245,2022-03-30,"13"
"33650","51053960",245,2022-03-31,"13"
"33651","51053960",245,2022-04-01,"13"
"33652","51053960",241,2022-04-02,"13"
"33653","51053960",236,2022-04-04,"14"
"33654","51053960",234,2022-04-05,"14"
"33655","51053960",230,2022-04-06,"14"
"33656","51053960",237,2022-04-07,"14"
"33657","51053960",241,2022-04-08,"14"
"33658","51053960",241,2022-04-09,"14"
"33659","51053960",241,2022-04-12,"15"
"33660","51053960",241,2022-04-16,"15"
"33661","51053960",242,2022-04-18,"16"
"33662","51053960",242,2022-04-19,"16"
"33663","51053960",247,2022-04-20,"16"
"33664","51053960",243,2022-04-21,"16"
"33665","51053960",243,2022-04-22,"16"
"33666","51053960",248,2022-04-23,"16"
"33667","51053960",248,2022-04-25,"17"
"33668","51053960",252,2022-04-26,"17"
"33669","51053960",252,2022-04-27,"17"
"33670","51053960",248,2022-04-28,"17"
"33671","51053960",243,2022-04-29,"17"
"33672","51053960",243,2022-04-30,"17"
"33673","51053960",242,2022-05-02,"18"
"33674","51053960",243,2022-05-03,"18"
"33675","51053960",243,2022-05-04,"18"
"33676","51053960",243,2022-05-05,"18"
"33677","51053960",243,2022-05-06,"18"
"33678","51054240",611,2022-03-17,"11"
"33679","51054240",6110,2022-03-17,"11"
"33680","51055594",111.5,2022-03-17,"11"
"33681","51055594",1333,2022-03-17,"11"
"33682","51055750",500,2022-03-17,"11"
"33683","51055750",54,2022-03-17,"11"
"33684","51056474",1390,2022-03-17,"11"
"33685","51056474",139,2022-03-17,"11"
"33686","51056477",94.5,2022-03-17,"11"
"33687","51056477",945,2022-03-17,"11"
"33688","51056478",94.5,2022-03-17,"11"
"33689","51056478",945,2022-03-17,"11"
"33690","51056575",72.5,2022-03-17,"11"
"33691","51056575",580,2022-03-17,"11"
"33692","51056578",740,2022-03-17,"11"
"33693","51056578",92.5,2022-03-17,"11"
"33694","51056579",88,2022-03-17,"11"
"33695","51056579",704,2022-03-17,"11"
"33696","51059177",420,2022-03-17,"11"
"33697","51059177",80.5,2022-03-17,"11"
"33698","51059179",984,2022-01-20,"03"
"33699","51059179",82,2022-01-20,"03"
"33700","51059180",114,2022-01-20,"03"
"33701","51059180",1596,2022-01-20,"03"
"33702","51059181",113.5,2022-03-17,"11"
"33703","51059181",1589,2022-03-17,"11"
"33704","51059183",978,2022-03-17,"11"
"33705","51059183",81.5,2022-03-17,"11"
"33706","51059288",1850,2022-03-17,"11"
"33707","51059288",92.5,2022-03-17,"11"
"33708","51059906",267,2022-03-17,"11"
"33709","51059906",2670,2022-03-17,"11"
"33710","51060120",3590,2022-03-17,"11"
"33711","51060120",179.5,2022-03-17,"11"
"33712","51061184",187,2022-03-17,"11"
"33713","51061184",1122,2022-03-17,"11"
"33714","51061289",2280,2022-03-17,"11"
"33715","51061289",114,2022-03-17,"11"
"33716","51061665",2520,2022-01-26,"04"
"33717","51061665",1200,2022-02-21,"08"
"33718","51061665",1190,2022-03-17,"11"
"33719","51061907",172,2022-03-17,"11"
"33720","51061907",810,2022-03-17,"11"
"33721","51062006",1624,2022-03-17,"11"
"33722","51062006",58,2022-03-17,"11"
"33723","51062007",55,2022-03-17,"11"
"33724","51062007",1540,2022-03-17,"11"
"33725","51062008",525,2022-03-17,"11"
"33726","51062008",14700,2022-03-17,"11"
"33727","51062010",717,2022-03-17,"11"
"33728","51062010",20076,2022-03-17,"11"
"33729","51062011",8711,2022-03-17,"11"
"33730","51062011",281,2022-03-17,"11"
"33731","51062012",311,2022-03-17,"11"
"33732","51062012",8708,2022-03-17,"11"
"33733","51062013",299,2022-03-17,"11"
"33734","51062013",9269,2022-03-17,"11"
"33735","51062014",320,2022-03-17,"11"
"33736","51062014",8960,2022-03-17,"11"
"33737","51062305",405,2022-03-17,"11"
"33738","51062305",40.5,2022-03-17,"11"
"33739","51062306",405,2022-03-17,"11"
"33740","51062306",40.5,2022-03-17,"11"
"33741","51065510",525,2022-03-17,"11"
"33742","51065510",14700,2022-03-17,"11"
"33743","51065511",717,2022-03-17,"11"
"33744","51065511",20076,2022-03-17,"11"
"33745","51065512",320,2022-03-17,"11"
"33746","51065512",9280,2022-03-17,"11"
"33747","51065513",323,2022-03-17,"11"
"33748","51065513",9367,2022-03-17,"11"
"33749","51065514",359,2022-03-17,"11"
"33750","51065514",10411,2022-03-17,"11"
"33751","51065594",323,2022-03-17,"11"
"33752","51065594",10013,2022-03-17,"11"
"33753","51065595",287,2022-03-17,"11"
"33754","51065595",8323,2022-03-17,"11"
"33755","51065903",490,2022-03-17,"11"
"33756","51065903",2348,2022-03-17,"11"
"33757","51065904",2268,2022-03-17,"11"
"33758","51065904",474,2022-03-17,"11"
"33759","51065905",2223,2022-03-17,"11"
"33760","51065905",465,2022-03-17,"11"
"33761","51065906",2093,2022-03-17,"11"
"33762","51065906",439,2022-03-17,"11"
"33763","51065907",397,2022-03-17,"11"
"33764","51065907",1883,2022-03-17,"11"
"33765","51065908",387,2022-03-17,"11"
"33766","51065908",1833,2022-03-17,"11"
"33767","51066103",1870,2022-03-17,"11"
"33768","51066103",187,2022-03-17,"11"
"33769","51066327",88,2022-02-11,"06"
"33770","51066327",2640,2022-02-11,"06"
"33771","51066327",87.5,2022-03-17,"11"
"33772","51066327",2625,2022-03-17,"11"
"33773","51066360",3499,2022-03-17,"11"
"33774","51066360",94473,2022-03-17,"11"
"33775","51066361",55984,2022-03-17,"11"
"33776","51066361",3499,2022-03-17,"11"
"33777","51066362",2520,2022-03-17,"11"
"33778","51066362",45360,2022-03-17,"11"
"33779","51066540",8708,2022-03-17,"11"
"33780","51066540",311,2022-03-17,"11"
"33781","51066541",281,2022-03-17,"11"
"33782","51066541",8711,2022-03-17,"11"
"33783","51066542",12772,2022-03-17,"11"
"33784","51066542",412,2022-03-17,"11"
"33785","51067223",55,2022-02-27,"08"
"33786","51067223",55,2022-03-01,"09"
"33787","51067223",55,2022-03-17,"11"
"33788","51067575",94.5,2022-03-17,"11"
"33789","51067575",472.5,2022-03-17,"11"
"33790","51067576",472.5,2022-03-17,"11"
"33791","51067576",94.5,2022-03-17,"11"
"33792","51067787",48468,2022-03-17,"11"
"33793","51067787",1731,2022-03-17,"11"
"33794","51067788",44688,2022-03-17,"11"
"33795","51067788",1596,2022-03-17,"11"
"33796","51067789",33852,2022-03-17,"11"
"33797","51067789",1209,2022-03-17,"11"
"33798","51068248",1835,2022-03-17,"11"
"33799","51068248",183.5,2022-03-17,"11"
"33800","51068345",878,2022-03-17,"11"
"33801","51068345",219.5,2022-03-17,"11"
"33802","51068346",191.5,2022-03-17,"11"
"33803","51068346",766,2022-03-17,"11"
"33804","51068347",184.5,2022-03-17,"11"
"33805","51068347",738,2022-03-17,"11"
"33806","51068348",184.5,2022-03-17,"11"
"33807","51068348",738,2022-03-17,"11"
"33808","51068349",738,2022-03-17,"11"
"33809","51068349",184.5,2022-03-17,"11"
"33810","51068350",1275,2022-03-17,"11"
"33811","51068350",127.5,2022-03-17,"11"
"33812","51068351",725,2022-03-17,"11"
"33813","51068351",72.5,2022-03-17,"11"
"33814","51068352",72.5,2022-03-17,"11"
"33815","51068352",725,2022-03-17,"11"
"33816","51068422",171,2022-01-06,"01"
"33817","51068422",173,2022-01-07,"01"
"33818","51068422",175,2022-01-12,"02"
"33819","51068422",174,2022-01-13,"02"
"33820","51068422",181,2022-01-20,"03"
"33821","51068422",175,2022-01-28,"04"
"33822","51068422",163,2022-02-05,"05"
"33823","51068422",156,2022-02-08,"06"
"33824","51068422",143,2022-02-14,"07"
"33825","51068422",143,2022-03-01,"09"
"33826","51068422",133,2022-03-14,"11"
"33827","51068422",133,2022-03-15,"11"
"33828","51068422",133,2022-03-21,"12"
"33829","51068422",135,2022-03-22,"12"
"33830","51068422",143,2022-04-05,"14"
"33831","51068422",147,2022-04-21,"16"
"33832","51068422",151,2022-04-22,"16"
"33833","51068422",147,2022-04-23,"16"
"33834","51068422",161,2022-04-28,"17"
"33835","51068422",159,2022-04-29,"17"
"33836","51068422",160,2022-05-03,"18"
"33837","51068423",166,2022-01-06,"01"
"33838","51068423",168,2022-01-07,"01"
"33839","51068423",170,2022-01-12,"02"
"33840","51068423",171,2022-01-13,"02"
"33841","51068423",178,2022-01-20,"03"
"33842","51068423",172,2022-01-28,"04"
"33843","51068423",160,2022-02-05,"05"
"33844","51068423",153,2022-02-08,"06"
"33845","51068423",138,2022-02-14,"07"
"33846","51068423",138,2022-03-01,"09"
"33847","51068423",128,2022-03-14,"11"
"33848","51068423",128,2022-03-15,"11"
"33849","51068423",126,2022-03-21,"12"
"33850","51068423",128,2022-03-22,"12"
"33851","51068423",138,2022-04-05,"14"
"33852","51068423",144,2022-04-21,"16"
"33853","51068423",148,2022-04-22,"16"
"33854","51068423",144,2022-04-23,"16"
"33855","51068423",158,2022-04-28,"17"
"33856","51068423",156,2022-04-29,"17"
"33857","51068423",155,2022-05-03,"18"
"33858","51068424",215,2022-01-06,"01"
"33859","51068424",216,2022-01-07,"01"
"33860","51068424",218,2022-01-12,"02"
"33861","51068424",218,2022-01-13,"02"
"33862","51068424",225,2022-01-20,"03"
"33863","51068424",219,2022-01-28,"04"
"33864","51068424",202,2022-02-05,"05"
"33865","51068424",188,2022-02-08,"06"
"33866","51068424",176,2022-02-14,"07"
"33867","51068424",176,2022-03-01,"09"
"33868","51068424",156,2022-03-14,"11"
"33869","51068424",160,2022-03-15,"11"
"33870","51068424",151,2022-03-21,"12"
"33871","51068424",155,2022-03-22,"12"
"33872","51068424",172,2022-04-05,"14"
"33873","51068424",174,2022-04-21,"16"
"33874","51068424",174,2022-04-23,"16"
"33875","51068424",183,2022-04-28,"17"
"33876","51068424",181,2022-04-29,"17"
"33877","51068424",185,2022-05-03,"18"
"33878","51068425",188,2022-01-06,"01"
"33879","51068425",190,2022-01-07,"01"
"33880","51068425",192,2022-01-12,"02"
"33881","51068425",188,2022-01-13,"02"
"33882","51068425",195,2022-01-20,"03"
"33883","51068425",189,2022-01-28,"04"
"33884","51068425",173,2022-02-05,"05"
"33885","51068425",162,2022-02-08,"06"
"33886","51068425",150,2022-02-14,"07"
"33887","51068425",150,2022-03-01,"09"
"33888","51068425",147,2022-03-14,"11"
"33889","51068425",148,2022-03-15,"11"
"33890","51068425",125,2022-03-21,"12"
"33891","51068425",128,2022-03-22,"12"
"33892","51068425",150,2022-04-05,"14"
"33893","51068425",156,2022-04-21,"16"
"33894","51068425",156,2022-04-23,"16"
"33895","51068425",161,2022-04-28,"17"
"33896","51068425",163,2022-05-03,"18"
"33897","51068426",188,2022-01-06,"01"
"33898","51068426",190,2022-01-07,"01"
"33899","51068426",192,2022-01-12,"02"
"33900","51068426",191,2022-01-13,"02"
"33901","51068426",198,2022-01-20,"03"
"33902","51068426",192,2022-01-28,"04"
"33903","51068426",181,2022-02-05,"05"
"33904","51068426",176,2022-02-08,"06"
"33905","51068426",163,2022-02-14,"07"
"33906","51068426",163,2022-03-01,"09"
"33907","51068426",148,2022-03-14,"11"
"33908","51068426",144,2022-03-15,"11"
"33909","51068426",140,2022-03-21,"12"
"33910","51068426",143,2022-03-22,"12"
"33911","51068426",150,2022-04-05,"14"
"33912","51068426",155,2022-04-21,"16"
"33913","51068426",155,2022-04-23,"16"
"33914","51068426",158,2022-04-28,"17"
"33915","51068426",161,2022-05-03,"18"
"33916","51068427",223,2022-01-06,"01"
"33917","51068427",225,2022-01-07,"01"
"33918","51068427",227,2022-01-12,"02"
"33919","51068427",226,2022-01-13,"02"
"33920","51068427",233,2022-01-20,"03"
"33921","51068427",227,2022-01-28,"04"
"33922","51068427",214,2022-02-05,"05"
"33923","51068427",223,2022-02-08,"06"
"33924","51068427",215,2022-02-14,"07"
"33925","51068427",215,2022-03-01,"09"
"33926","51068427",201,2022-03-14,"11"
"33927","51068427",195,2022-03-15,"11"
"33928","51068427",193,2022-03-21,"12"
"33929","51068427",185,2022-03-22,"12"
"33930","51068427",196,2022-04-05,"14"
"33931","51068427",205,2022-04-21,"16"
"33932","51068427",205,2022-04-23,"16"
"33933","51068427",209,2022-04-28,"17"
"33934","51068427",210,2022-05-03,"18"
"33935","51068428",270,2022-01-06,"01"
"33936","51068428",273,2022-01-07,"01"
"33937","51068428",275,2022-01-12,"02"
"33938","51068428",273,2022-01-13,"02"
"33939","51068428",279,2022-01-20,"03"
"33940","51068428",273,2022-01-28,"04"
"33941","51068428",259,2022-02-05,"05"
"33942","51068428",263,2022-02-08,"06"
"33943","51068428",250,2022-02-14,"07"
"33944","51068428",250,2022-03-01,"09"
"33945","51068428",222,2022-03-14,"11"
"33946","51068428",210,2022-03-15,"11"
"33947","51068428",205,2022-03-21,"12"
"33948","51068428",200,2022-03-22,"12"
"33949","51068428",220,2022-04-05,"14"
"33950","51068428",230,2022-04-21,"16"
"33951","51068428",230,2022-04-23,"16"
"33952","51068428",234,2022-04-28,"17"
"33953","51068428",237,2022-05-03,"18"
"33954","51068429",163,2022-01-06,"01"
"33955","51068429",164,2022-01-07,"01"
"33956","51068429",163,2022-01-12,"02"
"33957","51068429",169,2022-01-13,"02"
"33958","51068429",174,2022-01-20,"03"
"33959","51068429",168,2022-01-28,"04"
"33960","51068429",167,2022-02-05,"05"
"33961","51068429",158,2022-02-08,"06"
"33962","51068429",150,2022-02-14,"07"
"33963","51068429",150,2022-03-01,"09"
"33964","51068429",135,2022-03-14,"11"
"33965","51068429",137,2022-03-15,"11"
"33966","51068429",120,2022-03-21,"12"
"33967","51068429",123,2022-03-22,"12"
"33968","51068429",134,2022-04-05,"14"
"33969","51068429",130,2022-04-21,"16"
"33970","51068429",130,2022-04-23,"16"
"33971","51068429",136,2022-04-28,"17"
"33972","51068429",142,2022-05-03,"18"
"33973","51068430",163,2022-01-06,"01"
"33974","51068430",164,2022-01-07,"01"
"33975","51068430",163,2022-01-12,"02"
"33976","51068430",169,2022-01-13,"02"
"33977","51068430",174,2022-01-20,"03"
"33978","51068430",168,2022-01-28,"04"
"33979","51068430",167,2022-02-05,"05"
"33980","51068430",158,2022-02-08,"06"
"33981","51068430",150,2022-02-14,"07"
"33982","51068430",150,2022-03-01,"09"
"33983","51068430",135,2022-03-14,"11"
"33984","51068430",137,2022-03-15,"11"
"33985","51068430",120,2022-03-21,"12"
"33986","51068430",123,2022-03-22,"12"
"33987","51068430",134,2022-04-05,"14"
"33988","51068430",130,2022-04-21,"16"
"33989","51068430",130,2022-04-23,"16"
"33990","51068574",910,2022-03-17,"11"
"33991","51068574",91,2022-03-17,"11"
"33992","51068580",107,2022-03-17,"11"
"33993","51068580",1070,2022-03-17,"11"
"33994","51070029",203952,2022-03-16,"11"
"33995","51070030",84480,2022-03-16,"11"
"33996","51070031",75648,2022-03-16,"11"
"33997","51070032",90360,2022-03-16,"11"
"33998","51070033",80952,2022-03-16,"11"
"33999","51070034",22176,2022-03-16,"11"
"34000","51070035",22176,2022-03-16,"11"
"34001","51070036",35772,2022-03-16,"11"
"34002","51070037",45204,2022-03-16,"11"
"34003","51070038",53076,2022-03-16,"11"
"34004","51070039",83964,2022-03-16,"11"
"34005","2220352000",3.9,2022-03-17,"11"
"34006","2220352000",3.95,2022-03-19,"11"
"34007","2220352000",3.95,2022-03-21,"12"
"34008","2220352000",4.05,2022-03-24,"12"
"34009","2220352000",4.05,2022-03-30,"13"
"34010","2220352000",4.05,2022-03-31,"13"
"34011","2220352000",4.05,2022-04-07,"14"
"34012","2220352000",4.05,2022-04-14,"15"
"34013","2220352000",4.05,2022-04-21,"16"
"34014","2220352000",4.15,2022-04-22,"16"
"34015","2220352000",4.15,2022-04-28,"17"
"34016","2220352000",4.15,2022-05-05,"18"
"34017","2220352001",3.7,2022-03-17,"11"
"34018","2220352001",3.75,2022-03-19,"11"
"34019","2220352001",3.75,2022-03-21,"12"
"34020","2220352001",3.85,2022-03-24,"12"
"34021","2220352001",3.85,2022-03-30,"13"
"34022","2220352001",3.85,2022-03-31,"13"
"34023","2220352001",3.85,2022-04-07,"14"
"34024","2220352001",3.85,2022-04-14,"15"
"34025","2220352001",3.85,2022-04-21,"16"
"34026","2220352001",3.95,2022-04-22,"16"
"34027","2220352001",3.95,2022-04-28,"17"
"34028","2220352001",3.95,2022-05-05,"18"
"34029","2220352001",3.85,2022-05-06,"18"
"34030","2220352002",3.5,2022-03-17,"11"
"34031","2220352002",3.55,2022-03-19,"11"
"34032","2220352002",3.55,2022-03-21,"12"
"34033","2220352002",3.65,2022-03-24,"12"
"34034","2220352002",3.65,2022-03-30,"13"
"34035","2220352002",3.65,2022-03-31,"13"
"34036","2220352002",3.65,2022-04-07,"14"
"34037","2220352002",3.65,2022-04-14,"15"
"34038","2220352002",3.65,2022-04-21,"16"
"34039","2220352002",3.75,2022-04-22,"16"
"34040","2220352002",3.75,2022-04-28,"17"
"34041","2220352002",3.75,2022-05-05,"18"
"34042","2220352002",3.65,2022-05-06,"18"
"34043","2220352003",3.3,2022-03-17,"11"
"34044","2220352003",3.35,2022-03-19,"11"
"34045","2220352003",3.35,2022-03-21,"12"
"34046","2220352003",3.45,2022-03-24,"12"
"34047","2220352003",3.45,2022-03-30,"13"
"34048","2220352003",3.45,2022-03-31,"13"
"34049","2220352003",3.45,2022-04-07,"14"
"34050","2220352003",3.45,2022-04-14,"15"
"34051","2220352003",3.45,2022-04-21,"16"
"34052","2220352003",3.55,2022-04-22,"16"
"34053","2220352003",3.55,2022-04-28,"17"
"34054","2220352003",3.55,2022-05-05,"18"
"34055","2220352004",3.2,2022-03-17,"11"
"34056","2220352004",3.25,2022-03-19,"11"
"34057","2220352004",3.25,2022-03-21,"12"
"34058","2220352004",3.35,2022-03-24,"12"
"34059","2220352004",3.35,2022-03-30,"13"
"34060","2220352004",3.35,2022-03-31,"13"
"34061","2220352004",3.35,2022-04-07,"14"
"34062","2220352004",3.35,2022-04-14,"15"
"34063","2220352004",3.35,2022-04-21,"16"
"34064","2220352004",3.45,2022-04-22,"16"
"34065","2220352004",3.45,2022-04-28,"17"
"34066","2220352004",3.45,2022-05-05,"18"
"34067","2220352005",3,2022-03-17,"11"
"34068","2220352005",3.05,2022-03-19,"11"
"34069","2220352005",3.05,2022-03-21,"12"
"34070","2220352005",3.15,2022-03-24,"12"
"34071","2220352005",3.15,2022-03-30,"13"
"34072","2220352005",3.15,2022-03-31,"13"
"34073","2220352005",3.15,2022-04-07,"14"
"34074","2220352005",3.15,2022-04-14,"15"
"34075","2220352005",3.15,2022-04-21,"16"
"34076","2220352005",3.25,2022-04-22,"16"
"34077","2220352005",3.25,2022-04-28,"17"
"34078","2220352005",3.25,2022-05-05,"18"
"34079","2220352010",4.15,2022-01-06,"01"
"34080","2220352010",4.2,2022-01-07,"01"
"34081","2220352010",4.2,2022-01-09,"01"
"34082","2220352010",4.2,2022-01-10,"02"
"34083","2220352010",4.2,2022-01-13,"02"
"34084","2220352010",4.2,2022-01-20,"03"
"34085","2220352010",4.2,2022-01-27,"04"
"34086","2220352010",4.2,2022-02-03,"05"
"34087","2220352010",4.2,2022-02-10,"06"
"34088","2220352010",4.2,2022-02-17,"07"
"34089","2220352010",4.2,2022-02-24,"08"
"34090","2220352010",4.4,2022-03-01,"09"
"34091","2220352010",4.4,2022-03-03,"09"
"34092","2220352010",4.4,2022-03-10,"10"
"34093","2220352010",4.45,2022-03-17,"11"
"34094","2220352010",4.5,2022-03-18,"11"
"34095","2220352010",4.5,2022-03-19,"11"
"34096","2220352010",4.5,2022-03-21,"12"
"34097","2220352010",4.6,2022-03-24,"12"
"34098","2220352010",4.6,2022-03-30,"13"
"34099","2220352010",4.6,2022-03-31,"13"
"34100","2220352010",4.6,2022-04-07,"14"
"34101","2220352010",4.6,2022-04-14,"15"
"34102","2220352010",4.6,2022-04-21,"16"
"34103","2220352010",4.7,2022-04-22,"16"
"34104","2220352010",4.7,2022-04-28,"17"
"34105","2220352010",4.7,2022-05-05,"18"
"34106","2220352011",3.9,2022-03-17,"11"
"34107","2220352011",3.9,2022-03-19,"11"
