ขาหลังTT,,ขาหลัง,94,,,,,,,,ขาหลัง,95,95,83,,,120,110
ขาหลังเผาTT,,ขาหลังเผา,98,90,99,,,,100,,ขาหลังเผา,96,,,,,,
มันสันหลังTT,,มันสันหลัง,79,,,,,,,,มันสันหลัง,80,,,,,,90
มันแข็งTT,,มันแข็ง,76,79,87,,,,,,มันแข็ง,77,80,84,,,,80
เศษมันTT,,เศษมัน         ,67,,56,,,,,,เศษมัน         ,68,,73,,,,75
หนังสันหลังTT,,หนังสันหลัง,75,,76,,,,,,หนังสันหลัง,76,,76,,,,80
หนังสะโพก,,หนังสะโพก,70,,,,,,,,หนังสะโพก,70,,,,,,85
หนังหมูรวมTT,,หนังหมูรวม,64,,,,,,,,หนังหมูรวม,63,80,,,,83,80
กระดูกซุปTT,,กระดูกซุป,58,52,48,,,,70,,กระดูกซุป,59,,60,,87,83,65
กระดูกอ่อนTT,,กระดูกอ่อน,163,,167,,,,,,กระดูกอ่อน,163,184,,,,,200
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,10,,,,,,,,กระดูกข้อ(คาตั๊ง) ,11,19,11,,,43,30
มันเปลวTT,,มันเปลว,52,,,,,,,,มันเปลว,53,,53,,,,65
มันท้องTT,,มันท้อง,57,,,,,,,,มันท้อง,58,,,,,,65
,,หมายเหตุ : Pro Lotus's ซื้อ 3 กก.ขึ้นไปลด 5% ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,CTW (สระบุรี),,,,,,,,รายการ,SOT (นครศรีธรรมราช),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสืบศิริ,,,ซีพี,เบทาโกร,,Lotus's,Big C,Makro,ตลาดสดหัวอิฐ
สะโพกTT,,เนื้อสะโพก,172,160,164,189,178,178,180,,เนื้อสะโพก,166,162,,184,180,178,170
ไหล่TT,,เนื้อไหล่,169,157,160,189,178,178,170,,เนื้อไหล่,162,157,,180,178,177,170
สันนอกTT,,สันนอก,177,165,170,214,204,183,180,,สันนอก,175,168,,190,182,178,170
สันในTT,,สันใน,180,165,167,225,182,212,180,,สันใน,178,170,,195,190,188,175
สันคอTT,,สันคอ,220,220,238,279,275,255,190,,สันคอ,185,183,,225,220,218,180
สามชั้นTT,,สามชั้น,197,182,170,256,252,227,190,,สามชั้น,200,192,,210,207,206,190
ซี่โครงแผ่นTT,,ซี่โครง,165,150,175,189,195,178,170,,ซี่โครง,171,165,,185,180,176,170
คอหมูย่างTT,,คอหมูย่าง,275,220,217,328,310,305,170,,คอหมูย่าง,265,260,,295,290,286,
ไหล่บด,,หมูบด,174,140,145,179,179,166,120,,หมูบด,171,165,,185,180,179,175
ขาหลังเผาแบ่งคากิ,,ขาหมู,97,90,90,110,100,90,89,,ขาหมู,105,101,,103,103,102,100
หัวติดลิ้น,,หัวติดลิ้น,62,57,70,,,,60,,หัวติดลิ้น,68,65,,,,,80
เครื่องในชุด(หมู),,เครื่องในชุด,77,65,72,,,,,,เครื่องในชุด,68,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,
ขาหน้าTT,,ขาหน้า,82,75,75,,,96,80,,ขาหน้า,98,,,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,85,,,,89,,,,ขาหน้าเผา,100,93,,100,98,96,100
ขาหลังTT,,ขาหลัง,94,95,80,99,,,80,,ขาหลัง,100,,,,,,
ขาหลังเผาTT,,ขาหลังเผา,97,,,,,,,,ขาหลังเผา,105,6,,103,100,102,100
มันสันหลังTT,,มันสันหลัง,75,72,68,,,,,,มันสันหลัง,,,,,,,
มันแข็งTT,,มันแข็ง,76,,90,,,105,,,มันแข็ง,72,68,,89,85,82,
เศษมันTT,,เศษมัน         ,68,,75,,,,,,เศษมัน         ,47,,,,,,
หนังสันหลังTT,,หนังสันหลัง,74,,80,,,,,,หนังสันหลัง,,68,,,,,
หนังสะโพก,,หนังสะโพก,70,,75,,,,,,หนังสะโพก,,,,,,,
หนังหมูรวมTT,,หนังหมูรวม,61,,68,,,,,,หนังหมูรวม,65,,,,,79,80
กระดูกซุปTT,,กระดูกซุป,58,55,68,76,84,66,80,,กระดูกซุป,61,,,78,75,70,75
กระดูกอ่อนTT,,กระดูกอ่อน,163,,165,199,,187,,,กระดูกอ่อน,150,150,,,,,170
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,11,25,,,,42,,,กระดูกข้อ(คาตั๊ง) ,22,18,,35,32,29,30
มันเปลวTT,,มันเปลว,52,55,53,,,,,,มันเปลว,37,34,,,,,30
มันท้องTT,,มันท้อง,57,42,60,,,,,,มันท้อง,46,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNE (ขอนแก่น),,,,,,,,รายการ,LNE (นครราชสีมา),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดบางลำภู,,,ซีพี,เบทาโกร,RMC,Lotus's,Big C,Makro,ตลาดย่าโม
สะโพกTT,,เนื้อสะโพก,174,168,172,195,,169,210,,เนื้อสะโพก,174,168,168,184,189,178,200
ไหล่TT,,เนื้อไหล่,169,162,167,195,174,168,200,,เนื้อไหล่,170,163,162,184,189,178,200
สันนอกTT,,สันนอก,178,169,180,255,185,171,210,,สันนอก,180,175,175,213,185,183,200
สันในTT,,สันใน,183,170,184,,,225,210,,สันใน,185,170,175,265,192,218,215
สันคอTT,,สันคอ,227,225,231,255,,240,210,,สันคอ,219,232,217,270,279,256,230
สามชั้นTT,,สามชั้น,184,180,201,256,,206,210,,สามชั้น,183,192,180,255,225,234,220
ซี่โครงแผ่นTT,,ซี่โครง,171,150,173,210,185,174,200,,ซี่โครง,170,162,165,187,185,189,160
คอหมูย่างTT,,คอหมูย่าง,250,320,206,,,301,230,,คอหมูย่าง,247,252,242,365,270,304,280
ไหล่บด,,หมูบด,173,,131,193,179,177,200,,หมูบด,164,163,160,195,167,183,180
ขาหลังเผาแบ่งคากิ,,ขาหมู,105,,,120,,,100,,ขาหมู,,,,,,,90
หัวติดลิ้น,,หัวติดลิ้น,69,,67,,,,70,,หัวติดลิ้น,71,65,65,,,,60
เครื่องในชุด(หมู),,เครื่องในชุด,78,,,,,66,120,,เครื่องในชุด,82,,,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,
ขาหน้าTT,,ขาหน้า,82,,81,,,,95,,ขาหน้า,84,80,80,,,,90
ขาหน้าเผาTT,,ขาหน้าเผา,85,70,91,,,97,95,,ขาหน้าเผา,,,,,,103,
ขาหลังTT,,ขาหลัง,97,,89,,,,100,,ขาหลัง,97,92,90,,,,95
ขาหลังเผาTT,,ขาหลังเผา,100,85,99,,,101,100,,ขาหลังเผา,,,,,,111,
มันสันหลังTT,,มันสันหลัง,81,,,,,,80,,มันสันหลัง,,,,,,,
มันแข็งTT,,มันแข็ง,80,,89,,,79,80,,มันแข็ง,80,80,80,99,,87,
เศษมันTT,,เศษมัน         ,71,,81,,,,,,เศษมัน         ,,,,,,,
หนังสันหลังTT,,หนังสันหลัง,76,,91,,,,,,หนังสันหลัง,,,,,,,
หนังสะโพก,,หนังสะโพก,,,67,,,,,,หนังสะโพก,,,,,,,
หนังหมูรวมTT,,หนังหมูรวม,72,,64,,,71,70,,หนังหมูรวม,,,,,,,
กระดูกซุปTT,,กระดูกซุป,57,,72,78,,66,70,,กระดูกซุป,62,70,60,51,,67,80
กระดูกอ่อนTT,,กระดูกอ่อน,169,,164,,,158,180,,กระดูกอ่อน,,167,168,,,,
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,23,,17,,,,15,,กระดูกข้อ(คาตั๊ง) ,21,,20,49,,29,
มันเปลวTT,,มันเปลว,53,,61,,,,30,,มันเปลว,54,57,50,,,,
มันท้องTT,,มันท้อง,59,,,,,,30,,มันท้อง,60,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,รายการ,UNO (เชียงใหม่),,,,,,,,รายการ,LNO (พิษณุโลก),,,,,,
,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,,,สินค้า,ค้าส่ง,,,ค้าปลีก,,,
,,,ซีพี,เบทาโกร,,Lotus's,Big C,Makro,ตลาดเมืองใหม่,,,ซีพี,เบทาโกร,ไทยฟู้ดส์,Lotus's,Big C,Makro,ตลาดสดร่วมใจ1
สะโพกTT,,เนื้อสะโพก,174,178,,184,174,178,175,,เนื้อสะโพก,172,164,168,166(P)/174,,178,180
ไหล่TT,,เนื้อไหล่,170,175,,184,174,177,175,,เนื้อไหล่,169,155,164,,159,177,170
สันนอกTT,,สันนอก,174,180,,213,185,185,185,,สันนอก,177,172,178,194(P)/204,275,189,190
สันในTT,,สันใน,180,185,,265,,234,185,,สันใน,182,170,170,252(P)/265,275,227,190
สันคอTT,,สันคอ,215,210,,270,263,251,210,,สันคอ,215,215,228,242(P)/254,275,254,200
สามชั้นTT,,สามชั้น,190,195,,255,252,230,220,,สามชั้น,197,182,198,240(P)/254,275,217,200
ซี่โครงแผ่นTT,,ซี่โครง,168,150,,148,185,180,180,,ซี่โครง,168,159,171,178(P)/187,185,178,160
คอหมูย่างTT,,คอหมูย่าง,,,,,,,,,คอหมูย่าง,264,,256,328(P)/345,,294,220
ไหล่บด,,หมูบด,162,150,,179,179,182,175,,หมูบด,169,150,162,171(P)/179,179,185,160
ขาหลังเผาแบ่งคากิ,,ขาหมู,113,98,,112,110,,,,ขาหมู,107,,102,105(P)/110,99,115,110
หัวติดลิ้น,,หัวติดลิ้น,68,65,,,,,100,,หัวติดลิ้น,70,58,64,,,,80
เครื่องในชุด(หมู),,เครื่องในชุด,84,,,,,,,,เครื่องในชุด,83,,86,,,,
,,เครื่องในลวกรวมหั่นชิ้น,,,,,,,,,เครื่องในลวกรวมหั่นชิ้น,,,,,,70,110
ขาหน้าTT,,ขาหน้า,92,,,75,,102,,,ขาหน้า,92,73,77,,,,
ขาหน้าเผาTT,,ขาหน้าเผา,95,95,,,,112,,,ขาหน้าเผา,95,,89,,,108,100
ขาหลังTT,,ขาหลัง,100,,,,,104,,,ขาหลัง,100,73,83,,,,
ขาหลังเผาTT,,ขาหลังเผา,103,95,,75,110,114,,,ขาหลังเผา,103,,95,,,112,110
มันสันหลังTT,,มันสันหลัง,84,85,,93,,,,,มันสันหลัง,85,,,,,91,
มันแข็งTT,,มันแข็ง,84,85,,,,,,,มันแข็ง,85,80,84,99,,91,90
เศษมันTT,,เศษมัน         ,65,85,,,,,,,เศษมัน         ,66,70,73,,,,
หนังสันหลังTT,,หนังสันหลัง,84,,,,,,,,หนังสันหลัง,80,,76,,,84,
หนังสะโพก,,หนังสะโพก,75,,,,,,,,หนังสะโพก,74,,62,,,,80
หนังหมูรวมTT,,หนังหมูรวม,72,75,76,,,,,,หนังหมูรวม,71,,58,,,75,70
กระดูกซุปTT,,กระดูกซุป,75,,,51,87,47,,,กระดูกซุป,64,55,70,99,,72,70
กระดูกอ่อนTT,,กระดูกอ่อน,170,,,,,,,,กระดูกอ่อน,170,,159,,,,190
กระดูกข้อTT,,กระดูกข้อ(คาตั๊ง) ,32,,,,,,,,กระดูกข้อ(คาตั๊ง) ,13,,11,,,43,25
มันเปลวTT,,มันเปลว,50,,,,,,,,มันเปลว,47,,53,,,,50
มันท้องTT,,มันท้อง,84,,,,,,,,มันท้อง,53,,,,,,55
,,,,,,,,,,,หมายเหตุ : Lotus's (P) ซื้อ 3 กก.ขึ้นไป ,,,,,,,
